order id,customer id,product id,order status,payment id,purchase date,shipping id,'loyalty':'rating','quantity':'cost'
14025,14610,HEADPHONES_HDP456,Completed,1,6/14/2024,2,'No': '1','8': '65.3549093'
14026,14611,LAPTOP_LTP123,Cancelled,1,7/30/2024,1,'No': '2','1': '183.5034572'
14027,14612,HEADPHONES_HDP456,Completed,3,2/26/2024,2,'No': '1','10': '65.3549093'
14028,14612,SMARTPHONE_SMP234,Cancelled,3,3/11/2024,1,'No': '5','1': '144.4497411'
14029,14612,HEADPHONES_HDP456,Completed,3,4/27/2024,5,'No': '1','2': '45.74843651'
14030,14614,SMARTWATCH_SWT567,Completed,3,3/22/2024,1,'No': '1','5': '37.56486513'
14031,14614,TABLET_TBL345,Cancelled,3,6/24/2024,2,'Yes': '1','4': '241.0048003'
14032,14618,HEADPHONES_HDP456,Completed,3,1/22/2024,5,'No': '5','1': '45.74843651'
14033,14618,SMARTPHONE_SMP234,Cancelled,5,5/5/2024,5,'No': '3','2': '124.8331096'
14034,14619,SMARTPHONE_SMP234,Completed,3,6/1/2024,2,'No': '4','10': '178.3330138'
14035,14620,TABLET_TBL345,Completed,3,3/17/2024,5,'No': '4','2': '168.7033602'
14036,14620,SMARTPHONE_SMP234,Completed,1,6/12/2024,5,'No': '5','3': '124.8331096'
14037,14620,SMARTPHONE_SMP234,completed,3,6/15/2024,2,'Yes': '1','7': '178.3330138'
14038,14622,HEADPHONES_HDP456,Cancelled,3,2/12/2024,2,'No': '4','10': '65.3549093'
14039,14623,SMARTWATCH_SWT567,Completed,1,9/2/2024,5,'No': '5','8': '32.4634637'
14040,14627,TABLET_TBL345,Completed,5,3/18/2024,1,'No': '2','7': '195.2138882'
14041,14628,SMARTWATCH_SWT567,Completed,3,1/27/2024,1,'Yes': '1','9': '37.56486513'
14042,14628,HEADPHONES_HDP456,Cancelled,5,7/25/2024,1,'No': '3','5': '52.93747653'
14043,14629,SMARTPHONE_SMP234,Completed,1,3/10/2024,5,'No': '5','2': '124.8331096'
14044,14630,SMARTWATCH_SWT567,Completed,1,5/26/2024,5,'No': '5','10': '32.4634637'
14045,14630,TABLET_TBL345,Completed,5,7/23/2024,1,'No': '1','2': '195.2138882'
14046,14632,SMARTWATCH_SWT567,Completed,5,6/1/2024,1,'No': '2','6': '37.56486513'
14047,14632,HEADPHONES_HDP456,Completed,3,6/17/2024,2,'No': '4','5': '65.3549093'
14048,14632,LAPTOP_LTP123,Completed,5,9/19/2024,1,'No': '2','3': '183.5034572'
14049,14633,SMARTPHONE_SMP234,Completed,3,2/16/2024,1,'No': '1','2': '144.4497411'
14050,14633,LAPTOP_LTP123,Cancelled,1,6/14/2024,1,'No': '2','5': '183.5034572'
14051,14633,SMARTWATCH_SWT567,Completed,5,9/21/2024,1,'No': '4','2': '37.56486513'
14052,14634,SMARTPHONE_SMP234,Completed,3,5/1/2024,1,'Yes': '4','9': '144.4497411'
14053,14635,LAPTOP_LTP123,Completed,3,2/9/2024,1,'No': '5','10': '183.5034572'
14054,14635,SMARTPHONE_SMP234,Completed,1,7/17/2024,1,'No': '3','9': '144.4497411'
14055,14636,TABLET_TBL345,Completed,1,4/8/2024,1,'No': '3','1': '195.2138882'
14056,14636,SMARTPHONE_SMP234,Cancelled,5,8/10/2024,5,'No': '4','2': '124.8331096'
14057,14637,SMARTWATCH_SWT567,Completed,1,7/30/2024,2,'No': '4','6': '46.37637671'
14058,14639,SMARTPHONE_SMP234,Cancelled,3,3/28/2024,5,'Yes': '3','7': '124.8331096'
14059,14639,TABLET_TBL345,Cancelled,1,6/22/2024,5,'No': '2','3': '168.7033602'
14060,14640,SMARTWATCH_SWT567,Completed,1,3/22/2024,5,'No': '1','3': '32.4634637'
14061,14640,SMARTWATCH_SWT567,Cancelled,5,5/16/2024,1,'Yes': '3','6': '37.56486513'
14062,14640,HEADPHONES_HDP456,Completed,3,6/8/2024,1,'No': '5','9': '52.93747653'
14063,14641,TABLET_TBL345,Completed,1,1/5/2024,1,'No': '5','9': '195.2138882'
14064,14641,LAPTOP_LTP123,Completed,5,7/30/2024,1,'No': '5','9': '183.5034572'
14065,14642,TABLET_TBL345,Completed,1,3/2/2024,2,'No': '2','9': '241.0048003'
14066,14642,HEADPHONES_HDP456,Completed,1,4/24/2024,5,'No': '2','5': '45.74843651'
14067,14644,HEADPHONES_HDP456,Completed,1,5/14/2024,1,'No': '5','1': '52.93747653'
14068,14644,LAPTOP_LTP123,Completed,3,5/30/2024,2,'No': '1','5': '226.5474781'
14069,14644,TABLET_TBL345,Cancelled,1,6/13/2024,5,'Yes': '2','10': '168.7033602'
14070,14645,HEADPHONES_HDP456,Completed,1,4/18/2024,5,'Yes': '4','8': '45.74843651'
14071,14645,SMARTPHONE_SMP234,Cancelled,5,4/28/2024,5,'Yes': '4','1': '124.8331096'
14072,14645,SMARTWATCH_SWT567,Completed,5,5/9/2024,2,'No': '3','2': '46.37637671'
14073,14645,LAPTOP_LTP123,Completed,1,7/3/2024,1,'No': '4','5': '183.5034572'
14074,14645,HEADPHONES_HDP456,Completed,1,8/12/2024,2,'No': '3','3': '65.3549093'
14075,14646,TABLET_TBL345,Completed,5,2/5/2024,1,'No': '1','3': '195.2138882'
14076,14646,TABLET_TBL345,Completed,5,8/31/2024,2,'No': '1','9': '241.0048003'
14077,14647,LAPTOP_LTP123,Completed,3,1/28/2024,1,'Yes': '4','6': '183.5034572'
14078,14647,HEADPHONES_HDP456,Completed,3,3/10/2024,5,'No': '2','10': '45.74843651'
14079,14647,LAPTOP_LTP123,Completed,5,7/11/2024,1,'Yes': '1','4': '183.5034572'
14080,14647,TABLET_TBL345,Cancelled,3,9/17/2024,2,'No': '4','7': '241.0048003'
14081,14648,TABLET_TBL345,Completed,3,9/6/2024,1,'No': '1','4': '195.2138882'
14082,14649,SMARTWATCH_SWT567,Completed,5,9/10/2024,2,'No': '3','10': '46.37637671'
14083,14651,TABLET_TBL345,Completed,3,3/24/2024,2,'No': '5','1': '241.0048003'
14084,14653,HEADPHONES_HDP456,Completed,3,2/25/2024,1,'No': '3','6': '52.93747653'
14085,14653,SMARTPHONE_SMP234,Cancelled,5,5/7/2024,5,'No': '4','1': '124.8331096'
14086,14653,TABLET_TBL345,Cancelled,5,7/25/2024,2,'No': '2','1': '241.0048003'
14087,14654,HEADPHONES_HDP456,Completed,3,5/10/2024,2,'Yes': '2','1': '65.3549093'
14088,14655,HEADPHONES_HDP456,Completed,3,3/6/2024,2,'No': '1','5': '65.3549093'
14089,14656,LAPTOP_LTP123,Cancelled,1,3/17/2024,2,'No': '5','7': '226.5474781'
14090,14657,HEADPHONES_HDP456,Cancelled,1,2/18/2024,5,'No': '1','1': '45.74843651'
14091,14657,HEADPHONES_HDP456,Completed,3,5/5/2024,5,'No': '2','5': '45.74843651'
14092,14657,HEADPHONES_HDP456,Cancelled,3,9/9/2024,5,'No': '1','3': '45.74843651'
14093,14661,HEADPHONES_HDP456,Cancelled,5,4/9/2024,2,'No': '1','5': '65.3549093'
14094,14661,SMARTPHONE_SMP234,Completed,1,4/9/2024,1,'No': '4','1': '144.4497411'
14095,14662,SMARTPHONE_SMP234,Cancelled,5,8/17/2024,5,'No': '1','10': '124.8331096'
14096,14664,SMARTWATCH_SWT567,Completed,1,5/26/2024,5,'No': '5','7': '32.4634637'
14097,14666,HEADPHONES_HDP456,Cancelled,1,6/3/2024,5,'No': '2','6': '45.74843651'
14098,14668,LAPTOP_LTP123,Cancelled,5,2/23/2024,2,'No': '4','3': '226.5474781'
14099,14668,SMARTPHONE_SMP234,Cancelled,3,3/16/2024,5,'No': '2','5': '124.8331096'
14100,14668,HEADPHONES_HDP456,Completed,1,8/13/2024,5,'No': '1','7': '45.74843651'
14101,14669,LAPTOP_LTP123,Completed,3,1/30/2024,2,'Yes': '1','3': '226.5474781'
14102,14669,SMARTWATCH_SWT567,Completed,3,4/21/2024,2,'No': '1','5': '46.37637671'
14103,14670,HEADPHONES_HDP456,Completed,3,5/20/2024,5,'No': '4','2': '45.74843651'
14104,14670,LAPTOP_LTP123,Completed,1,6/18/2024,5,'Yes': '3','10': '158.5832347'
14105,14673,SMARTWATCH_SWT567,Completed,1,5/22/2024,5,'No': '1','10': '32.4634637'
14106,14673,SMARTPHONE_SMP234,Completed,3,8/8/2024,5,'No': '5','1': '124.8331096'
14107,14674,SMARTWATCH_SWT567,Completed,3,1/17/2024,5,'No': '4','2': '32.4634637'
14108,14675,SMARTWATCH_SWT567,Completed,3,3/9/2024,1,'No': '2','6': '37.56486513'
14109,14676,HEADPHONES_HDP456,Cancelled,5,2/8/2024,2,'No': '5','7': '65.3549093'
14110,14677,TABLET_TBL345,Cancelled,1,7/26/2024,2,'Yes': '5','1': '241.0048003'
14111,14678,SMARTPHONE_SMP234,Cancelled,5,4/28/2024,5,'No': '2','10': '124.8331096'
14112,14681,SMARTPHONE_SMP234,Completed,3,2/17/2024,5,'No': '4','8': '124.8331096'
14113,14681,LAPTOP_LTP123,Cancelled,1,5/3/2024,2,'No': '5','3': '226.5474781'
14114,14681,SMARTWATCH_SWT567,Completed,3,5/22/2024,5,'No': '5','6': '32.4634637'
14115,14682,SMARTWATCH_SWT567,Completed,5,6/10/2024,1,'No': '3','4': '37.56486513'
14116,14682,SMARTWATCH_SWT567,Completed,1,8/28/2024,5,'No': '2','3': '32.4634637'
14117,14683,SMARTPHONE_SMP234,Completed,1,7/17/2024,2,'Yes': '1','2': '178.3330138'
14118,14686,SMARTWATCH_SWT567,Completed,1,6/19/2024,5,'Yes': '2','9': '32.4634637'
14119,14686,TABLET_TBL345,Completed,3,7/20/2024,2,'No': '3','9': '241.0048003'
14120,14687,SMARTWATCH_SWT567,Completed,3,2/25/2024,2,'Yes': '3','7': '46.37637671'
14121,14688,HEADPHONES_HDP456,Completed,5,2/5/2024,1,'No': '2','8': '52.93747653'
14122,14688,TABLET_TBL345,Completed,3,6/10/2024,2,'No': '5','6': '241.0048003'
14123,14688,LAPTOP_LTP123,Cancelled,3,8/9/2024,5,'No': '5','4': '158.5832347'
14124,14689,TABLET_TBL345,Completed,1,9/7/2024,2,'No': '5','5': '241.0048003'
14125,14690,TABLET_TBL345,Completed,3,9/21/2024,5,'No': '2','5': '168.7033602'
14126,14691,SMARTWATCH_SWT567,Completed,1,8/10/2024,1,'No': '2','9': '37.56486513'
14127,14691,SMARTWATCH_SWT567,Completed,3,8/19/2024,5,'No': '2','7': '32.4634637'
14128,14693,TABLET_TBL345,Completed,3,7/22/2024,5,'No': '5','5': '168.7033602'
14129,14695,TABLET_TBL345,Completed,5,7/6/2024,5,'No': '3','5': '168.7033602'
14130,14695,LAPTOP_LTP123,Cancelled,1,8/11/2024,5,'No': '2','8': '158.5832347'
14131,14696,SMARTWATCH_SWT567,Completed,3,7/8/2024,1,'Yes': '4','9': '37.56486513'
14132,14697,SMARTPHONE_SMP234,Completed,3,5/29/2024,2,'No': '4','4': '178.3330138'
14133,14697,TABLET_TBL345,Completed,5,9/8/2024,1,'No': '5','10': '195.2138882'
14134,14697,SMARTPHONE_SMP234,Cancelled,3,9/16/2024,1,'No': '3','1': '144.4497411'
14135,14702,LAPTOP_LTP123,Completed,3,2/13/2024,2,'No': '4','4': '226.5474781'
14136,14703,HEADPHONES_HDP456,Cancelled,1,2/25/2024,2,'No': '2','6': '65.3549093'
14137,14703,LAPTOP_LTP123,Cancelled,1,3/13/2024,1,'No': '2','6': '183.5034572'
14138,14703,SMARTWATCH_SWT567,Completed,3,9/6/2024,5,'No': '3','9': '32.4634637'
14139,14704,LAPTOP_LTP123,Completed,5,6/1/2024,1,'No': '1','8': '183.5034572'
14140,14704,HEADPHONES_HDP456,Completed,1,8/23/2024,5,'Yes': '4','5': '45.74843651'
14141,14705,TABLET_TBL345,Completed,3,3/10/2024,2,'No': '5','10': '241.0048003'
14142,14706,HEADPHONES_HDP456,Cancelled,5,5/19/2024,5,'No': '1','1': '45.74843651'
14143,14706,SMARTWATCH_SWT567,Completed,5,7/20/2024,2,'No': '1','10': '46.37637671'
14144,14710,TABLET_TBL345,Completed,5,4/8/2024,5,'Yes': '3','4': '168.7033602'
14145,14710,HEADPHONES_HDP456,Completed,5,5/6/2024,1,'No': '2','8': '52.93747653'
14146,14711,LAPTOP_LTP123,Completed,1,3/25/2024,1,'No': '2','3': '183.5034572'
14147,14711,SMARTWATCH_SWT567,Completed,3,7/13/2024,2,'No': '5','2': '46.37637671'
14148,14711,LAPTOP_LTP123,Completed,5,9/10/2024,2,'No': '1','10': '226.5474781'
14149,14712,SMARTWATCH_SWT567,Cancelled,1,1/17/2024,1,'No': '4','5': '37.56486513'
14150,14712,TABLET_TBL345,Cancelled,3,5/30/2024,1,'No': '5','8': '195.2138882'
14151,14712,HEADPHONES_HDP456,Completed,1,9/4/2024,1,'No': '4','10': '52.93747653'
14152,14714,SMARTPHONE_SMP234,Completed,1,1/14/2024,2,'No': '2','8': '178.3330138'
14153,14714,SMARTWATCH_SWT567,Cancelled,1,3/12/2024,5,'No': '4','6': '32.4634637'
14154,14715,HEADPHONES_HDP456,Completed,1,1/26/2024,2,'No': '3','9': '65.3549093'
14155,14716,HEADPHONES_HDP456,Completed,3,1/27/2024,1,'No': '2','1': '52.93747653'
14156,14716,HEADPHONES_HDP456,Cancelled,3,6/16/2024,2,'Yes': '1','1': '65.3549093'
14157,14717,HEADPHONES_HDP456,Completed,5,3/23/2024,1,'No': '2','10': '52.93747653'
14158,14717,SMARTPHONE_SMP234,Completed,5,7/9/2024,2,'No': '5','8': '178.3330138'
14159,14717,HEADPHONES_HDP456,Cancelled,3,9/21/2024,1,'No': '1','5': '52.93747653'
14160,14724,LAPTOP_LTP123,Completed,5,3/27/2024,2,'No': '2','5': '226.5474781'
14161,14725,SMARTWATCH_SWT567,Completed,1,5/3/2024,2,'Yes': '3','10': '46.37637671'
14162,14725,SMARTPHONE_SMP234,Cancelled,5,7/20/2024,1,'Yes': '1','2': '144.4497411'
14163,14726,LAPTOP_LTP123,Completed,5,5/3/2024,2,'Yes': '4','4': '226.5474781'
14164,14727,LAPTOP_LTP123,Cancelled,1,4/17/2024,1,'No': '4','9': '183.5034572'
14165,14727,TABLET_TBL345,Cancelled,3,6/18/2024,2,'No': '2','9': '241.0048003'
14166,14727,LAPTOP_LTP123,Cancelled,1,8/2/2024,1,'No': '3','1': '183.5034572'
14167,14729,LAPTOP_LTP123,Cancelled,3,5/23/2024,5,'No': '1','10': '158.5832347'
14168,14731,LAPTOP_LTP123,Completed,1,4/2/2024,2,'No': '1','9': '226.5474781'
14169,14731,SMARTWATCH_SWT567,Cancelled,5,6/21/2024,2,'No': '1','2': '46.37637671'
14170,14732,TABLET_TBL345,Cancelled,1,8/10/2024,2,'No': '5','8': '241.0048003'
14171,14733,LAPTOP_LTP123,Completed,3,3/22/2024,1,'Yes': '3','10': '183.5034572'
14172,14733,TABLET_TBL345,Completed,3,8/21/2024,5,'No': '2','1': '168.7033602'
14173,14737,SMARTWATCH_SWT567,Cancelled,5,5/26/2024,2,'No': '4','2': '46.37637671'
14174,14738,SMARTWATCH_SWT567,Completed,3,1/28/2024,1,'Yes': '1','6': '37.56486513'
14175,14739,SMARTWATCH_SWT567,Completed,5,7/30/2024,5,'Yes': '5','3': '32.4634637'
14176,14740,SMARTPHONE_SMP234,Completed,5,4/27/2024,1,'No': '4','7': '144.4497411'
14177,14740,SMARTPHONE_SMP234,Completed,5,6/12/2024,5,'No': '4','5': '124.8331096'
14178,14740,LAPTOP_LTP123,Completed,5,8/17/2024,1,'No': '4','1': '183.5034572'
14179,14741,SMARTWATCH_SWT567,Cancelled,1,6/17/2024,1,'No': '5','3': '37.56486513'
14180,14742,SMARTPHONE_SMP234,Completed,5,4/1/2024,1,'No': '2','7': '144.4497411'
14181,14743,SMARTWATCH_SWT567,Completed,1,7/27/2024,2,'No': '2','3': '46.37637671'
14182,14744,LAPTOP_LTP123,Completed,3,2/18/2024,2,'No': '4','1': '226.5474781'
14183,14744,TABLET_TBL345,Cancelled,1,8/16/2024,2,'Yes': '1','4': '241.0048003'
14184,14744,TABLET_TBL345,Cancelled,1,9/13/2024,1,'Yes': '4','7': '195.2138882'
14185,14745,SMARTWATCH_SWT567,Completed,5,7/26/2024,1,'No': '3','2': '37.56486513'
14186,14745,LAPTOP_LTP123,Cancelled,1,8/1/2024,1,'No': '2','3': '183.5034572'
14187,14746,HEADPHONES_HDP456,Cancelled,1,1/31/2024,5,'No': '2','3': '45.74843651'
14188,14746,SMARTWATCH_SWT567,Completed,3,8/20/2024,1,'Yes': '4','2': '37.56486513'
14189,14747,SMARTWATCH_SWT567,Cancelled,3,8/18/2024,5,'No': '3','8': '32.4634637'
14190,14749,LAPTOP_LTP123,Cancelled,3,2/26/2024,1,'No': '2','1': '183.5034572'
14191,14749,LAPTOP_LTP123,Completed,3,4/6/2024,1,'No': '5','4': '183.5034572'
14192,14751,SMARTWATCH_SWT567,Completed,5,3/8/2024,5,'Yes': '5','6': '32.4634637'
14193,14751,LAPTOP_LTP123,Completed,1,7/17/2024,1,'Yes': '1','8': '183.5034572'
14194,14753,TABLET_TBL345,Cancelled,5,6/16/2024,1,'No': '4','1': '195.2138882'
14195,14757,SMARTPHONE_SMP234,Completed,5,7/31/2024,2,'No': '5','5': '178.3330138'
14196,14760,LAPTOP_LTP123,Completed,5,3/14/2024,2,'No': '3','3': '226.5474781'
14197,14760,HEADPHONES_HDP456,Completed,1,5/4/2024,5,'No': '1','9': '45.74843651'
14198,14761,TABLET_TBL345,Completed,3,8/13/2024,1,'No': '1','3': '195.2138882'
14199,14763,LAPTOP_LTP123,Completed,5,4/17/2024,2,'No': '5','8': '226.5474781'
14200,14765,HEADPHONES_HDP456,Completed,3,4/18/2024,5,'No': '1','6': '45.74843651'
14201,14766,SMARTWATCH_SWT567,Completed,3,2/26/2024,5,'No': '5','9': '32.4634637'
14202,14766,SMARTWATCH_SWT567,Cancelled,1,3/18/2024,1,'Yes': '4','9': '37.56486513'
14203,14766,LAPTOP_LTP123,Cancelled,5,7/26/2024,5,'No': '4','3': '158.5832347'
14204,14767,SMARTWATCH_SWT567,Completed,1,4/4/2024,1,'Yes': '5','3': '37.56486513'
14205,14768,TABLET_TBL345,Completed,3,5/30/2024,1,'No': '3','3': '195.2138882'
14206,14768,LAPTOP_LTP123,Completed,3,7/15/2024,5,'Yes': '2','6': '158.5832347'
14207,14770,SMARTPHONE_SMP234,Completed,5,6/4/2024,1,'Yes': '4','7': '144.4497411'
14208,14771,HEADPHONES_HDP456,Completed,3,2/5/2024,5,'No': '2','5': '45.74843651'
14209,14772,SMARTPHONE_SMP234,Cancelled,1,9/17/2024,1,'No': '5','2': '144.4497411'
14210,14774,SMARTPHONE_SMP234,Cancelled,3,9/1/2024,2,'No': '3','6': '178.3330138'
14211,14775,HEADPHONES_HDP456,Completed,3,8/11/2024,2,'No': '1','8': '65.3549093'
14212,14777,HEADPHONES_HDP456,Completed,3,2/11/2024,5,'No': '2','3': '45.74843651'
14213,14779,SMARTWATCH_SWT567,Completed,1,7/30/2024,2,'No': '5','6': '46.37637671'
14214,14780,SMARTPHONE_SMP234,Completed,3,1/12/2024,1,'No': '4','9': '144.4497411'
14215,14780,LAPTOP_LTP123,Completed,3,9/2/2024,1,'No': '4','7': '183.5034572'
14216,14782,TABLET_TBL345,Completed,3,1/28/2024,5,'No': '5','10': '168.7033602'
14217,14782,TABLET_TBL345,Completed,1,3/25/2024,5,'Yes': '5','7': '168.7033602'
14218,14782,TABLET_TBL345,Cancelled,3,7/19/2024,2,'No': '1','6': '241.0048003'
14219,14783,HEADPHONES_HDP456,Cancelled,3,3/5/2024,1,'Yes': '1','2': '52.93747653'
14220,14784,SMARTPHONE_SMP234,Completed,5,5/23/2024,1,'No': '1','3': '144.4497411'
14221,14784,LAPTOP_LTP123,Cancelled,3,7/25/2024,1,'No': '3','10': '183.5034572'
14222,14784,SMARTPHONE_SMP234,Cancelled,1,9/17/2024,2,'Yes': '1','8': '178.3330138'
14223,14785,HEADPHONES_HDP456,Completed,5,1/28/2024,2,'Yes': '1','5': '65.3549093'
14224,14786,HEADPHONES_HDP456,Cancelled,1,5/28/2024,2,'No': '1','8': '65.3549093'
14225,14787,TABLET_TBL345,Completed,1,4/17/2024,2,'No': '1','3': '241.0048003'
14226,14788,HEADPHONES_HDP456,Cancelled,1,1/21/2024,5,'No': '3','5': '45.74843651'
14227,14788,SMARTWATCH_SWT567,Cancelled,5,4/24/2024,1,'No': '4','10': '37.56486513'
14228,14789,TABLET_TBL345,Cancelled,5,5/2/2024,5,'No': '3','9': '168.7033602'
14229,14790,SMARTPHONE_SMP234,Cancelled,3,2/19/2024,1,'No': '4','5': '144.4497411'
14230,14791,SMARTWATCH_SWT567,Completed,1,9/15/2024,5,'Yes': '5','5': '32.4634637'
14231,14793,LAPTOP_LTP123,Cancelled,1,9/23/2024,2,'No': '2','1': '226.5474781'
14232,14795,LAPTOP_LTP123,Cancelled,5,3/6/2024,5,'No': '2','8': '158.5832347'
14233,14796,LAPTOP_LTP123,Completed,1,8/12/2024,5,'Yes': '4','1': '158.5832347'
14234,14797,TABLET_TBL345,Completed,1,2/2/2024,5,'No': '4','1': '168.7033602'
14235,14797,HEADPHONES_HDP456,Completed,5,3/28/2024,1,'No': '2','4': '52.93747653'
14236,14797,TABLET_TBL345,Cancelled,1,5/28/2024,5,'No': '2','5': '168.7033602'
14237,14797,SMARTWATCH_SWT567,Cancelled,5,8/6/2024,2,'No': '2','4': '46.37637671'
14238,14798,TABLET_TBL345,Completed,5,9/10/2024,5,'No': '3','2': '168.7033602'
14239,14800,TABLET_TBL345,Completed,3,5/24/2024,1,'No': '3','1': '195.2138882'
14240,14803,SMARTWATCH_SWT567,Completed,3,4/19/2024,1,'No': '4','8': '37.56486513'
14241,14804,LAPTOP_LTP123,Completed,1,4/14/2024,5,'No': '3','2': '158.5832347'
14242,14805,HEADPHONES_HDP456,Completed,5,2/16/2024,2,'No': '3','1': '65.3549093'
14243,14805,SMARTPHONE_SMP234,Completed,5,3/9/2024,1,'Yes': '2','4': '144.4497411'
14244,14805,SMARTWATCH_SWT567,Completed,3,9/5/2024,5,'No': '1','10': '32.4634637'
14245,14808,HEADPHONES_HDP456,Completed,1,9/11/2024,1,'No': '2','9': '52.93747653'
14246,14809,LAPTOP_LTP123,Completed,5,7/24/2024,5,'No': '5','1': '158.5832347'
14247,14810,SMARTPHONE_SMP234,Completed,1,7/5/2024,5,'No': '3','4': '124.8331096'
14248,14812,SMARTPHONE_SMP234,Cancelled,3,5/17/2024,2,'Yes': '2','1': '178.3330138'
14249,14812,SMARTPHONE_SMP234,Completed,5,8/14/2024,5,'No': '3','3': '124.8331096'
14250,14814,HEADPHONES_HDP456,Completed,1,3/5/2024,2,'No': '5','3': '65.3549093'
14251,14814,LAPTOP_LTP123,Completed,1,8/24/2024,1,'No': '2','8': '183.5034572'
14252,14815,TABLET_TBL345,Completed,3,1/8/2024,1,'Yes': '3','2': '195.2138882'
14253,14815,LAPTOP_LTP123,Cancelled,1,1/12/2024,5,'No': '5','10': '158.5832347'
14254,14815,TABLET_TBL345,Completed,5,3/23/2024,2,'No': '4','4': '241.0048003'
14255,14815,SMARTWATCH_SWT567,Completed,5,4/17/2024,5,'No': '4','4': '32.4634637'
14256,14815,SMARTWATCH_SWT567,Completed,5,9/22/2024,1,'No': '2','4': '37.56486513'
14257,14816,TABLET_TBL345,Cancelled,1,1/22/2024,1,'No': '1','4': '195.2138882'
14258,14816,SMARTWATCH_SWT567,Completed,1,1/26/2024,5,'Yes': '2','6': '32.4634637'
14259,14816,SMARTPHONE_SMP234,Cancelled,1,7/20/2024,5,'No': '3','5': '124.8331096'
14260,14818,SMARTPHONE_SMP234,Completed,3,6/9/2024,2,'No': '2','7': '178.3330138'
14261,14819,HEADPHONES_HDP456,Completed,3,3/22/2024,5,'No': '5','2': '45.74843651'
14262,14819,HEADPHONES_HDP456,Completed,5,6/22/2024,2,'No': '3','5': '65.3549093'
14263,14820,LAPTOP_LTP123,Cancelled,5,4/19/2024,1,'Yes': '4','2': '183.5034572'
14264,14820,HEADPHONES_HDP456,Cancelled,3,5/20/2024,1,'No': '5','2': '52.93747653'
14265,14821,LAPTOP_LTP123,Cancelled,3,4/9/2024,2,'No': '3','10': '226.5474781'
14266,14821,TABLET_TBL345,Completed,3,5/28/2024,1,'No': '3','7': '195.2138882'
14267,14823,HEADPHONES_HDP456,Completed,3,5/13/2024,2,'No': '4','7': '65.3549093'
14268,14824,SMARTWATCH_SWT567,Completed,3,4/26/2024,1,'No': '3','8': '37.56486513'
14269,14825,HEADPHONES_HDP456,Cancelled,3,7/15/2024,5,'No': '1','9': '45.74843651'
14270,14825,TABLET_TBL345,Completed,1,9/8/2024,5,'No': '3','10': '168.7033602'
14271,14826,SMARTWATCH_SWT567,Cancelled,3,6/20/2024,2,'No': '4','6': '46.37637671'
14272,14826,TABLET_TBL345,Cancelled,1,7/6/2024,2,'Yes': '2','7': '241.0048003'
14273,14827,HEADPHONES_HDP456,Completed,1,5/26/2024,5,'No': '3','8': '45.74843651'
14274,14828,HEADPHONES_HDP456,Completed,5,2/27/2024,5,'No': '3','1': '45.74843651'
14275,14831,LAPTOP_LTP123,Completed,1,5/9/2024,5,'No': '4','5': '158.5832347'
14276,14831,LAPTOP_LTP123,Completed,3,5/25/2024,1,'No': '1','9': '183.5034572'
14277,14832,SMARTPHONE_SMP234,Completed,3,2/5/2024,1,'No': '1','2': '144.4497411'
14278,14832,SMARTWATCH_SWT567,Completed,3,3/7/2024,2,'No': '3','4': '46.37637671'
14279,14832,TABLET_TBL345,Completed,1,5/22/2024,1,'Yes': '5','6': '195.2138882'
14280,14833,SMARTWATCH_SWT567,Cancelled,5,5/18/2024,5,'No': '2','8': '32.4634637'
14281,14834,LAPTOP_LTP123,Completed,1,1/15/2024,2,'Yes': '1','1': '226.5474781'
14282,14835,LAPTOP_LTP123,Completed,3,6/26/2024,5,'No': '1','1': '158.5832347'
14283,14836,SMARTWATCH_SWT567,Cancelled,3,5/14/2024,5,'Yes': '5','8': '32.4634637'
14284,14836,LAPTOP_LTP123,Cancelled,3,9/18/2024,2,'Yes': '4','10': '226.5474781'
14285,14837,SMARTWATCH_SWT567,Cancelled,5,7/30/2024,2,'Yes': '2','1': '46.37637671'
14286,14838,HEADPHONES_HDP456,Completed,1,7/8/2024,2,'No': '4','10': '65.3549093'
14287,14840,LAPTOP_LTP123,Completed,1,1/29/2024,2,'Yes': '1','9': '226.5474781'
14288,14840,SMARTPHONE_SMP234,Cancelled,1,3/31/2024,5,'No': '2','3': '124.8331096'
14289,14840,TABLET_TBL345,Completed,5,5/28/2024,1,'Yes': '5','6': '195.2138882'
14290,14843,LAPTOP_LTP123,Cancelled,3,6/4/2024,5,'No': '1','1': '158.5832347'
14291,14844,HEADPHONES_HDP456,Completed,3,3/2/2024,2,'No': '1','7': '65.3549093'
14292,14845,SMARTPHONE_SMP234,Completed,3,4/11/2024,2,'No': '4','4': '178.3330138'
14293,14845,SMARTWATCH_SWT567,Completed,1,9/9/2024,5,'Yes': '5','7': '32.4634637'
14294,14846,HEADPHONES_HDP456,Completed,5,6/12/2024,2,'No': '5','9': '65.3549093'
14295,14849,LAPTOP_LTP123,Cancelled,1,2/8/2024,5,'Yes': '3','6': '158.5832347'
14296,14849,SMARTWATCH_SWT567,Completed,5,7/19/2024,5,'No': '1','9': '32.4634637'
14297,14850,TABLET_TBL345,Cancelled,5,6/20/2024,2,'No': '4','10': '241.0048003'
14298,14851,SMARTPHONE_SMP234,Completed,3,1/10/2024,2,'No': '4','6': '178.3330138'
14299,14851,TABLET_TBL345,Completed,1,1/30/2024,5,'No': '4','1': '168.7033602'
